category,min,max,mean,stddev,sum,count
784,1.028484962,3.056926802,1.7474944104,0.798052726014,8.737472052,5
785,1.778991418,20.59872187,9.8659847246,7.65929666655,49.329923623,5
786,0.620867193,54.69686206,12.6633310897,14.282652996,265.929952884,21
787,0.035692001,62.46898035,16.9265473566,22.601575833,152.338926209,9
780,8.5494e-05,1.732993577,0.8665395355,1.22535105666,1.733079071,2
781,3.191401435,3.191401435,3.191401435,nan,3.191401435,1
782,3.191401435,3.191401435,3.191401435,nan,3.191401435,1
783,0.700267607,1.578743151,1.13701180067,0.43925900577,3.411035402,3
788,2.373350611,16.55842352,5.58262759817,5.42752195167,33.495765589,6
789,0.057335701,46.6358214,11.3156741099,13.6142933521,101.841066989,9
860,0.004783655,4.288025428,1.4761507416,1.67904940995,7.380753708,5
605,0.263260958,6.399596689,2.69433311983,2.58951452772,16.165998719,6
579,0.002775688,8.971551394,3.9616642802,4.56115517204,19.808321401,5
578,0.030133583,10.15114649,2.9284424625,4.84377467922,11.71376985,4
604,0.965162554,8.62330633,3.49584716543,2.59185177659,24.470930158,7
573,5.722403596,5.722403596,5.722403596,nan,5.722403596,1
572,0.000159824,6.796179179,3.99488040867,3.55171247268,11.984641226,3
571,0.016626268,18.22010874,6.33068228933,10.3031674788,18.992046868,3
570,0.011612893,8.229858883,2.5662002966,3.2862067851,12.831001483,5
577,0.03489187,1.584559841,0.808356390667,0.774837616141,2.425069172,3
576,0.001162277,15.07071825,4.14038467286,5.84572689743,28.98269271,7
575,0.00905225,32.02444632,7.38071342717,12.7400000972,44.284280563,6
574,0.116728403,6.980392198,3.68857272,2.40165346667,33.19715448,9
60,0.000200523,0.138981689,0.069591106,0.0981331035796,0.139182212,2
61,0.186537358,0.714402841,0.4504700995,0.373257262584,0.900940199,2
258,1.71973046,1.71973046,1.71973046,nan,1.71973046,1
259,0.030520674,2.268878652,1.05601116233,1.13088205171,3.168033487,3
64,0.000264406,5.702757445,2.39448811671,2.47702262681,16.761416817,7
65,0.047039543,10.67653944,3.08379380075,5.07700519822,12.335175203,4
66,0.038608358,46.95217644,12.633193126,19.6338008521,63.16596563,5
67,0.022283082,8.397495358,2.84055542067,4.81261574708,8.521666262,3
252,2.078922456,2.078922456,2.078922456,nan,2.078922456,1
69,1.143716063,1.143716063,1.143716063,nan,1.143716063,1
250,1.055866247,1.324014026,1.1899401365,0.189609112891,2.379880273,2
251,0.285179818,1.826321951,1.0557508845,1.08975205302,2.111501769,2
256,1.719730469,1.719730469,1.719730469,nan,1.719730469,1
257,1.719730469,1.719730469,1.719730469,nan,1.719730469,1
254,0.085012088,1.976154294,1.030583191,1.33723947805,2.061166382,2
255,1.719730469,1.719730469,1.719730469,nan,1.719730469,1
603,0.670898702,31.95895418,16.314926441,22.1239961986,32.629852882,2
602,0.278586979,2.820474311,1.549530645,1.79738576947,3.09906129,2
731,0.047297337,27.1549699,9.874748093,15.0121392613,29.624244279,3
730,0.134076335,9.412222686,4.2323080362,3.90354000232,21.161540181,5
733,0.690121046,20.66227855,10.0303402026,8.91086086721,50.151701013,5
732,0.10725423,55.29603398,18.595744527,31.7836840839,55.787233581,3
735,0.432752666,47.94533321,13.155478212,17.8566875338,78.932869272,6
734,0.26505425,76.53890314,26.426943493,43.4123186479,79.280830479,3
508,0.141338655,1.456538923,0.798938789,0.929987028121,1.597877578,2
509,0.657253993,0.657253993,0.657253993,nan,0.657253993,1
