"cn","prev_plt_cn","state","county","fips","measyr","invyr","remper","plot_status_cd","lat","lon","elev","slope","aspect","nconds","max_condprop","reservcd","owncd","owngrpcd","fortypcd","stdage","stdszcd","dominant_species","dominant_conifer","dominant_hardwood","tpa","wp_tpa","conifer_tpa","ba","wp_ba","conifer_ba","qmd","netbdft","wp_netbdft","grosscuft","wp_grosscuft","netcuft","wp_netcuft","sward","wp_sward","conifer_sward","prop_conifer","prop_wp_conifer","LC"
171928947020004,144978293010661,33,5,33005,2014,2014,5,1,42.787363,-72.189982,1225,5,205,1,1,1,31,30,505,86,1,833,129,833,165.235972,6.018046,12.036092,73.58512,6.996625,8.745781,9.036058,6480.15817,851.90545,1906.955393,194.056004,1667.938526,182.412643,0.40756,0.024905,0.033925,0.118852575085833,0.800000022868169,"Deciduous"
171928988020004,144978289010661,33,5,33005,2014,2014,5,1,43.023847,-72.167916,1296,14,80,1,1,0,46,40,809,103,1,316,97,316,780.263636,6.018046,165.235972,127.33488,2.718102,55.769583,5.470025,3864.110444,160.753804,2661.265795,61.903517,2220.469737,59.427374,0.699266,0.011689,0.251665,0.437975698410365,0.0487380728667094,"Mixed"
171929001020004,144979007010661,33,5,33005,2014,2014,5,1,43.141872,-72.442008,902,28,350,1,1,0,46,40,505,83,1,833,261,833,600.763428,0,120.36092,195.869576,0,59.527441,7.731576,4811.389316,0,4665.758831,0,3337.929681,0,1.057653,0,0.263699,0.303913666510413,0,"Mixed"
171929000020004,144978943010661,33,5,33005,2014,2014,5,1,43.131141,-72.304228,1203,42,300,1,1,0,46,40,801,78,1,261,261,375,750.693992,0,414.204002,182.191847,0,77.056449,6.670668,9391.663513,0,3957.448189,0,3571.10701,0,0.98802,0,0.371723,0.422941258178254,0,"Mixed"
171928948020004,144978295010661,33,5,33005,2014,2014,5,1,42.814621,-72.31911,848,25,103,1,1,0,46,40,801,70,1,316,261,316,240.72184,0,42.126322,109.149452,0,10.508395,9.117785,4767.258852,0,2593.660143,0,2289.873767,0,0.636241,0,0.054777,0.0962752886748346,0,"Deciduous"
171928986020004,144978285010661,33,5,33005,2014,2014,5,1,42.912769,-72.050594,1310,26,44,1,1,0,46,40,801,68,1,531,261,531,351.795398,0,42.126322,159.08985,0,23.393529,9.105682,8538.495909,0,4097.30413,0,3467.605586,0,0.911827,0,0.101308,0.147046018334922,0,"Deciduous"
171928958020004,144979139010661,33,5,33005,2014,2014,5,1,42.823992,-72.471597,910,25,260,1,1,0,46,40,801,73,2,261,261,833,513.762054,80.983328,315.166536,132.49722,10.8502,55.001949,6.876361,4066.61901,0,2479.170062,22.917339,2242.494371,22.458993,0.779046,0.059318,0.27475,0.415117758697126,0.197269373127123,"Mixed"
171928987020004,144978287010661,33,5,33005,2014,2014,5,1,43.108241,-72.11535,1747,21,225,1,1,0,46,40,801,69,2,833,129,833,933.463516,6.018046,6.018046,170.211874,12.868066,12.868066,5.78206,7481.177247,1806.598627,3269.77844,387.31408,2934.380947,348.582671,1.095247,0.04055,0.04055,0.0756002839143878,1,"Deciduous"
171928970020004,144978215010661,33,11,33011,2014,2014,5,1,42.989712,-71.834352,1177,7,89,1,1,0,46,40,801,69,1,316,261,316,543.331698,0,6.018046,112.517023,0,2.778168,6.161875,5387.085989,0,2470.17555,0,2042.874353,0,0.72005,0,0.01306,0.0246910905205873,0,"Deciduous"
171928973020004,144978221010661,33,11,33011,2014,2014,5,1,42.749875,-71.832734,1020,32,295,2,0.585115,0,46,40,401,67,1,129,129,833,489.169284,198.074932,198.074932,73.574817,44.395903,44.395903,5.251354,3339.62526,2928.539326,1278.155001,804.622734,1175.893902,759.751948,0.401529,0.193353,0.193353,0.603411667337209,1,"Mixed"
171928974020004,144978223010661,33,11,33011,2014,2014,5,1,42.885499,-71.955537,870,35,90,1,1,0,46,40,801,87,1,372,261,372,1110.214994,224.895846,386.862502,107.253861,4.06419,13.066467,4.208615,2601.497751,0,2360.744136,0,1783.876971,0,0.707483,0.032258,0.079653,0.121827474350784,0.311039701856669,"Deciduous"
171928969020004,144978213010661,33,11,33011,2014,2014,5,1,43.04641,-71.750989,771,19,50,1,1,0,31,30,801,102,1,531,261,531,510.492738,0,105.055512,156.556781,0,26.254634,7.498553,10365.189442,0,3952.161745,0,3422.283549,0,0.911794,0,0.109549,0.167700394912949,0,"Deciduous"
171928968020004,144978211010661,33,11,33011,2014,2014,5,1,42.952659,-71.697843,822,12,223,1,1,0,46,40,401,82,1,316,129,316,402.16791,18.054138,30.09023,71.424295,25.538535,27.599841,5.706313,4311.178835,3316.158593,1512.945816,739.522907,1363.374943,689.674938,0.388996,0.087279,0.09909,0.386420909019823,0.925314569746978,"Mixed"
171928971020004,144978217010661,33,11,33011,2014,2014,5,1,42.920976,-71.905505,844,6,51,1,1,0,46,40,103,76,1,129,129,316,657.153986,497.93606,509.972152,108.835398,73.839814,80.102837,5.51046,9264.916092,8993.934909,2487.163116,2033.388733,2267.956591,1857.722872,0.504086,0.2674,0.29805,0.735999853650556,0.921812719317295,"White Pine"
171928936020004,144978161010661,33,11,33011,2014,2014,5,1,42.81013,-71.623906,737,0,0,2,0.75,0,46,40,708,56,2,316,261,316,981.087298,0,105.055512,101.013464,0,17.781645,4.344823,3108.261535,0,2102.420529,0,1684.334169,0,0.613736,0,0.082514,0.176032424746863,0,"Deciduous"
171928906020004,144981532010661,33,11,33011,2014,2014,5,1,43.02903,-71.60808,495,12,203,1,1,0,46,40,503,74,1,802,129,802,594.224796,180.020794,180.020794,76.694919,22.710244,22.710244,4.864567,4321.190287,1908.959806,1661.279612,550.804525,1508.33184,519.943979,0.469615,0.093388,0.093388,0.296111454267264,1,"Mixed"
171928933020004,144978155010661,33,11,33011,2014,2014,5,1,42.790049,-71.397727,NA,-9999,-9999,3,0.5,-9999,-9999,-9999,-9999,-9999,-9999,316,0,316,240.201254,0,0,22.962151,0,0,4.186537,0,0,344.886405,0,319.693053,0,0.162822,0,0,0,NA,"Deciduous"
171928975020004,144978225010661,33,11,33011,2014,2014,5,1,42.834874,-71.950405,1078,0,0,2,0.708375,0,46,40,505,66,1,833,0,833,372.598266,0,0,136.093622,0,0,8.183419,7847.726517,0,3086.327966,0,2734.345972,0,0.814116,0,0,0,NA,"Deciduous"
171929080020004,144978137010661,33,13,33013,2014,2014,5,1,43.323293,-71.370845,747,2,0,1,1,0,46,40,104,107,1,261,261,316,448.084134,48.144368,351.795398,274.625872,85.823539,228.212015,10.600522,22551.289983,11652.244765,6661.205234,2568.143664,6187.923758,2334.797848,1.159957,0.271878,0.889217,0.830992409192969,0.376069327462886,"Evergreen"
171928978020004,144978269010661,33,13,33013,2014,2014,5,1,43.467818,-71.834895,1938,36,221,1,1,0,46,40,123,84,2,97,97,316,363.83149,0,243.47057,124.548498,0,87.463366,7.922375,3975.658995,0,2461.69548,0,2306.811124,0,0.63566,0,0.400524,0.702243442550387,0,"Evergreen"
171929082020004,144978141010661,33,13,33013,2014,2014,5,1,43.274243,-71.455334,599,8,162,1,1,0,46,40,503,101,1,833,129,833,300.381714,87.001374,87.001374,96.412851,21.664567,21.664567,7.671266,8045.769904,2857.282285,2435.348366,629.778747,2174.836862,571.482495,0.531793,0.072991,0.072991,0.224706216809209,1,"Deciduous"
171928908020004,144980820010661,33,13,33013,2014,2014,5,1,43.401926,-71.533771,1131,24,40,1,1,0,46,40,801,72,1,316,129,316,612.278934,18.054138,24.072184,226.900686,37.973004,46.271075,8.242891,13581.653651,5275.173672,6870.227691,1151.430912,4764.470505,1043.449497,1.074449,0.118789,0.150129,0.203926554016677,0.820663967716333,"Deciduous"
171929036020004,144978267010661,33,13,33013,2014,2014,5,1,43.364615,-71.761926,617,0,0,3,0.519065,0,24,20,505,54,1,833,129,833,108.324828,24.072184,24.072184,94.531574,22.389135,22.389135,12.649133,7800.982621,1402.074662,2617.72936,587.647369,2240.849506,507.761221,0.46147,0.079727,0.079727,0.236842930384297,1,"Deciduous"
171928980020004,144978273010661,33,13,33013,2014,2014,5,1,43.20818,-71.853661,885,18,190,1,1,0,46,40,801,123,1,261,261,316,519.7801,0,339.23872,193.844564,0,86.288028,8.269006,12732.702447,0,4730.483319,0,4172.18945,0,0.992431,0,0.378325,0.445140303238011,0,"Mixed"
171928967020004,144978209010661,33,13,33013,2014,2014,5,1,43.149675,-71.659325,805,7,55,1,1,0,46,40,801,68,1,261,261,372,1275.450966,18.054138,936.212246,211.871693,17.901198,146.430867,5.518752,11065.232294,2002.586742,4569.657503,487.688029,4076.216981,446.748417,1.064188,0.062878,0.652584,0.691129923618442,0.12225016737762,"Evergreen"
171929035020004,144978265010661,33,13,33013,2014,2014,5,1,43.416938,-71.694844,674,24,334,1,1,0,32,30,104,87,1,261,261,316,699.800894,66.198506,333.74126,211.924779,74.188647,171.662206,7.451435,13384.171929,9008.72064,4675.566254,2101.227042,4324.16594,1945.257626,0.985034,0.253118,0.703256,0.810014793031824,0.432178105645456,"Evergreen"
171929021020004,144978199010661,33,13,33013,2014,2014,-9999,1,43.355334,-71.56122,844,12,215,1,1,0,46,40,401,66,1,129,129,316,300.381714,48.144368,48.144368,200.189861,101.368021,101.368021,11.054029,20329.566651,14687.730095,5692.356969,3111.936305,4859.643062,2835.445727,0.861357,0.307333,0.307333,0.506359415475092,1,"Mixed"
171928928020004,144978145010661,33,15,33015,2014,2014,5,1,42.902205,-71.350925,423,-9999,-9999,2,0.516944,-9999,-9999,-9999,-9999,-9999,-9999,129,129,833,102.306782,42.126322,42.126322,67.179549,29.782594,29.782594,10.972425,5645.870296,2955.031474,1673.499881,754.647652,1529.834685,709.758464,0.336917,0.112129,0.112129,0.443328281349433,1,"Mixed"
171928927020004,144978143010661,33,15,33015,2014,2014,5,1,42.990632,-71.274879,559,0,0,1,1,0,32,30,505,91,1,833,261,833,441.545502,6.018046,93.01942,128.859394,2.316016,7.036732,7.31487,6565.333543,0,3146.354984,43.139785,2857.973054,41.845592,0.761975,0.010284,0.037451,0.0546078309199561,0.32913233017827,"Deciduous"
171928901020004,144981403010661,33,15,33015,2014,2014,5,1,42.91651,-70.90334,86,0,0,2,0.869397,0,46,40,999,0,5,316,0,316,99.037466,0,0,6.084308,0,0,3.356156,0,0,59.490966,0,46.986634,0,0.04559,0,0,0,NA,"Deciduous"
171929095020004,144978111010661,33,15,33015,2014,2014,5,1,42.916062,-71.13611,263,-9999,-9999,3,0.5438,-9999,-9999,-9999,-9999,-9999,-9999,261,261,372,84.252644,0,48.144368,28.010461,0,17.954044,7.807368,440.425064,0,483.892309,0,454.555773,0,0.15799,0,0.085415,0.640976383787471,0,"Mixed"
171928922020004,144978115010661,33,15,33015,2014,2014,5,1,42.840952,-71.380744,343,12,260,2,0.539338,0,46,40,103,71,1,129,129,316,306.39976,54.162414,54.162414,209.233289,123.963286,123.963286,11.189418,23554.117898,17854.093385,5861.71969,3805.001467,5155.190185,3447.716136,0.845219,0.372523,0.372523,0.592464452441887,1,"Mixed"
171929078020004,144978133010661,33,15,33015,2014,2014,5,1,43.152662,-71.172806,434,11,305,2,0.75,0,46,40,104,18,1,261,261,316,150.45115,12.036092,108.324828,84.475813,13.78712,66.677023,10.146231,5327.603689,1638.710989,1820.49737,375.945576,1686.442332,351.638971,0.384036,0.047976,0.283074,0.789303122776694,0.206774678587555,"Evergreen"
171929079020004,144978135010661,33,15,33015,2014,2014,5,1,43.213963,-71.270402,674,7,320,1,1,0,46,40,505,61,2,833,129,833,699.280308,242.949984,242.949984,81.50845,24.623533,24.623533,4.622873,1827.900795,606.829199,1152.660814,214.574489,1020.858686,195.761494,0.532469,0.129746,0.129746,0.302097917455184,1,"Mixed"
171928924020004,144978093010661,33,15,33015,2014,2014,5,1,43.050939,-70.893423,148,0,0,1,1,0,46,40,962,70,1,372,129,372,1334.590254,230.913892,230.913892,83.970147,28.565396,28.565396,3.396447,4484.633165,2921.908125,1464.652362,613.02571,1170.887465,551.723137,0.526451,0.119799,0.119799,0.340185137463199,1,"Mixed"
171928923020004,144978091010661,33,15,33015,2014,2014,5,1,43.101731,-70.828569,138,12,10,2,0.937902,0,46,40,401,81,1,129,129,743,543.331698,66.198506,66.198506,143.235723,69.987914,69.987914,6.952315,12700.851205,8559.685919,3578.085572,1990.886469,3180.502268,1829.056103,0.675805,0.235892,0.235892,0.488620523806062,1,"Mixed"
171929093020004,144978107010661,33,15,33015,2014,2014,5,1,43.046536,-71.036421,223,8,310,2,0.748387,0,32,30,401,44,2,743,129,743,1224.557868,144.433104,150.45115,159.823985,59.87701,66.310386,4.891788,2730.2521,2018.242238,2431.144773,1251.90846,2298.640922,1182.638013,0.89409,0.259204,0.286479,0.414896337367636,0.902980869392013,"Mixed"
171929077020004,144978131010661,33,17,33017,2014,2014,5,1,43.235475,-70.894963,427,6,263,1,1,0,46,40,801,68,1,261,261,531,990.37466,18.054138,252.237346,158.079864,21.907944,79.548306,5.40972,4213.617408,2698.730911,3095.590618,607.087157,2597.485135,565.639098,0.904562,0.074512,0.33039,0.503215931410467,0.275404280764948,"Mixed"
171929091020004,144978103010661,33,17,33017,2014,2014,5,1,43.293009,-71.023883,301,-9999,-9999,2,0.75,-9999,-9999,-9999,-9999,-9999,-9999,129,129,316,60.18046,30.09023,42.126322,84.973743,64.095795,72.872102,16.08981,10567.039278,9201.94513,2462.088651,1967.575153,2244.503688,1795.674898,0.300995,0.199642,0.237164,0.857583759726813,0.879565612091168,"White Pine"
171929072020004,144978121010661,33,17,33017,2014,2014,5,1,43.50674,-71.056521,837,48,87,1,1,0,46,40,801,64,1,531,261,531,681.22617,0,30.09023,103.837463,0,17.753165,5.286493,5441.073116,0,2539.144012,0,2010.576114,0,0.651966,0,0.077294,0.170970712179284,0,"Deciduous"
171928998020004,144978811010661,33,19,33019,2014,2014,5,1,43.333279,-72.307709,927,35,80,2,0.5,0,46,40,962,10,3,372,261,372,1601.612422,0,42.126322,114.774897,0,23.19823,3.624775,4759.600894,0,2070.995809,0,1673.879373,0,0.821171,0,0.103828,0.20211937110255,0,"Deciduous"
171928984020004,144978281010661,33,19,33019,2014,2014,5,1,43.170894,-72.101488,1504,-9999,-9999,2,0.798875,-9999,-9999,-9999,-9999,-9999,-9999,318,0,318,54.162414,0,0,13.075181,0,0,6.652902,0,0,237.712468,0,224.302504,0,0.096174,0,0,0,NA,"Deciduous"
171928995020004,144978367010661,33,19,33019,2014,2014,5,1,43.481404,-72.226807,1943,25,199,1,1,0,46,40,123,85,1,97,97,0,198.595518,0,198.595518,125.991441,0,125.991441,10.785049,11552.871967,0,3136.840044,0,3096.098884,0,0.532618,0,0.532618,1,0,"Evergreen"
171928914020004,144981204010661,33,19,33019,2014,2014,5,1,43.474818,-72.278068,1615,5,140,1,1,0,46,40,801,51,2,316,97,316,963.03316,74.965282,93.01942,69.826762,2.162934,6.313446,3.646084,719.851912,0,932.986512,0,804.086899,0,0.507682,0.016125,0.037927,0.0904158494417942,0.342591668638648,"Deciduous"
171928997020004,144978603010661,33,19,33019,2014,2014,5,1,43.25877,-72.168379,1450,8,298,1,1,0,46,40,401,67,2,129,129,833,1005.159482,192.056886,279.05826,123.505838,71.079898,80.580054,4.746381,7113.057736,7113.057736,2289.164179,1647.681741,2106.005009,1510.875205,0.660464,0.270316,0.321312,0.652439231253182,0.882102883673918,"White Pine"
171928994020004,144978365010661,33,19,33019,2014,2014,5,1,43.356033,-72.115379,1282,12,111,2,0.850205,0,46,40,801,66,1,318,97,318,885.319148,0,542.811112,124.616954,0,11.98286,5.080131,3825.726516,0,2704.793786,0,2233.602064,0,0.803171,0,0.094314,0.0961575420949544,0,"Deciduous"
171928915020004,144981268010661,33,19,33019,2014,2014,-9999,1,43.18078,-72.242163,1324,11,160,1,1,0,46,40,801,58,2,531,261,531,534.044336,0,6.018046,46.184548,0,6.071007,3.981952,1417.733858,0,974.851019,0,879.257818,0,0.316646,0,0.024408,0.131451042889929,0,"Deciduous"
171928966020004,144978363010661,33,19,33019,2014,2014,5,1,43.493027,-72.012616,1927,12,300,1,1,0,31,30,809,67,1,316,12,316,555.36779,0,186.03884,137.407065,0,27.355356,6.7352,4498.055526,0,3342.832397,0,2524.29709,0,0.735028,0,0.127861,0.199082601757049,0,"Deciduous"
251922911489998,168987741010661,33,3,33003,2015,2015,5,1,43.618669,-71.170432,570,0,0,2,0.647078,0,46,40,801,60,1,316,129,316,432.25814,167.984702,186.03884,62.849897,10.636032,16.143133,5.163177,2390.746292,155.493605,1267.038129,127.558714,1157.344924,123.136894,0.375884,0.059443,0.087377,0.25685217908949,0.658857980046376,"Mixed"
251922897489998,168987389010661,33,3,33003,2015,2015,5,1,43.688409,-71.056311,700,5,263,2,0.75,0,46,40,103,67,1,316,129,316,432.25814,18.054138,384.113772,116.85154,32.465575,78.775471,7.04015,9465.055238,4742.284743,2676.730999,1001.405159,2322.916107,909.824112,0.535024,0.097746,0.341744,0.674150045433719,0.412127970647107,"White Pine"
171928957020004,144978245010661,33,3,33003,2015,2015,6,1,43.98831,-71.268998,1400,5,326,1,1,0,11,10,801,82,1,261,261,316,894.60651,0,507.223422,194.843839,0,115.020665,6.319222,10742.899208,0,4055.372347,0,3817.088803,0,1.012329,0,0.496304,0.590322309344356,0,"Mixed"
251922851489998,168987489010661,33,3,33003,2015,2015,5,1,44.03765,-71.171026,580,26,90,1,1,0,11,10,801,81,1,318,261,318,555.36779,0,141.163788,144.32051,0,27.225655,6.902557,13310.958181,0,3828.465654,0,3329.601121,0,0.819126,0,0.1339,0.188647164564482,0,"Deciduous"
251922844489998,168987415010661,33,3,33003,2015,2015,5,1,44.171134,-71.056106,1570,13,30,1,1,0,11,10,801,59,2,531,261,531,1389.273254,0,6.018046,141.584562,0,2.54184,4.322653,2536.333284,0,2207.406581,0,1929.714759,0,1.083263,0,0.012163,0.0179528047697743,0,"Deciduous"
251922876489998,168987433010661,33,3,33003,2015,2015,5,1,43.761612,-71.428177,660,11,94,1,1,0,46,40,104,67,1,129,129,541,396.149864,36.108276,48.144368,91.110566,46.41517,58.9015,6.493681,8195.92508,5687.734436,2256.726676,1312.340054,2084.461097,1214.136315,0.436838,0.157077,0.206221,0.646483745913729,0.788013378267107,"Mixed"
171928944020004,144978169010661,33,3,33003,2015,2015,6,1,43.804234,-71.015497,490,15,335,1,1,0,46,40,801,56,2,316,129,316,950.997068,230.913892,392.880548,92.722516,16.847997,27.984914,4.228042,2890.103895,1639.496555,1508.632399,348.043418,1279.779175,323.680375,0.610235,0.07678,0.150456,0.301813574601448,0.602038548340724,"Mixed"
171928941020004,144978165010661,33,3,33003,2015,2015,6,1,44.160967,-71.143945,1740,24,245,1,1,0,11,10,801,105,1,316,12,316,1320.326018,0,702.029038,169.553218,0,60.592209,4.852312,11076.824705,0,3777.929004,0,3366.435161,0,0.950042,0,0.295997,0.357363957551074,0,"Mixed"
171928989020004,144978175010661,33,3,33003,2015,2015,6,1,43.773122,-71.249213,1080,27,180,1,1,0,46,40,801,52,2,531,261,531,944.979022,0,18.054138,95.132125,0,10.556974,4.296243,754.562521,0,1000.148002,0,859.767865,0,0.75162,0,0.044309,0.110971703827703,0,"Deciduous"
251922845489998,168987419010661,33,3,33003,2015,2015,5,1,43.934435,-71.07708,540,30,300,1,1,0,46,40,505,102,1,833,129,833,681.22617,398.898594,398.898594,113.781297,19.309968,19.309968,5.533833,7824.561831,564.169798,2534.399253,191.458645,2282.359941,181.858676,0.6872,0.11142,0.11142,0.169711266342833,1,"Deciduous"
251922880489998,168987503010661,33,3,33003,2015,2015,5,1,43.825012,-71.516822,2160,16,335,1,1,0,46,40,805,78,1,541,0,541,912.140062,0,0,111.56833,0,0,4.735611,6886.147896,0,2704.564998,0,2290.034509,0,0.736537,0,0,0,NA,"Deciduous"
171929111020004,NA,33,3,33003,2015,2015,-9999,1,44.107818,-71.270211,2220,20,265,1,1,0,11,10,124,70,2,97,97,316,1221.288552,12.036092,978.338568,148.489522,2.542168,130.225465,4.721446,4155.089462,0,2025.735559,34.781219,1939.105595,33.00427,0.795582,0.012633,0.659058,0.877001038497518,0.0195212818015278,"Evergreen"
251922918489998,NA,33,3,33003,2015,2015,-9999,1,43.98615,-71.295489,1380,15,38,1,1,0,11,10,801,77,1,261,261,531,738.6579,0,432.25814,209.650706,0,96.888863,7.213778,13076.365432,0,4951.967837,0,4325.279478,0,1.116379,0,0.449756,0.46214422478501,0,"Mixed"
171929106020004,NA,33,3,33003,2015,2015,-9999,1,43.960184,-71.367901,2230,22,64,1,1,1,11,10,801,75,1,318,97,318,963.03316,0,299.861128,99.219908,0,9.686182,4.346254,3733.553889,0,2073.910192,0,1721.359739,0,0.643886,0,0.068788,0.0976233721160072,0,"Deciduous"
251922928489998,NA,33,3,33003,2015,2015,-9999,1,44.122334,-71.053201,1590,30,55,1,1,0,11,10,801,67,1,261,261,371,420.742634,0,189.308156,167.966281,0,63.116516,8.555376,6888.991826,0,4086.230071,0,3095.956653,0,0.89923,0,0.297414,0.375768967582249,0,"Mixed"
251922936489998,NA,33,3,33003,2015,2015,-9999,1,44.046501,-71.301757,1500,25,35,2,0.5,0,11,10,105,98,1,261,261,531,1050.55512,0,648.38721,183.64214,0,101.630503,5.661259,9465.664036,0,3742.588721,0,3334.462228,0,1.029911,0,0.51058,0.553416024230604,0,"Mixed"
251922929489998,NA,33,3,33003,2015,2015,-9999,1,43.97184,-71.208021,1260,17,111,1,1,0,11,10,505,89,1,833,261,833,912.140062,0,18.054138,108.187969,0,12.977368,4.663318,6809.690457,0,2526.489789,0,2169.500714,0,0.674458,0,0.053999,0.119952043835854,0,"Deciduous"
171929156020004,NA,33,3,33003,2015,2015,-9999,1,43.941235,-71.271045,2170,60,280,1,1,0,11,10,123,85,2,97,97,375,1887.209314,0,1814.992762,167.67819,0,142.679927,4.036125,4528.330859,0,2499.494652,0,2376.876122,0,0.915926,0,0.765293,0.85091523829068,0,"Evergreen"
251922892489998,168987635010661,33,7,33007,2015,2015,5,1,45.057747,-71.36517,1590,20,239,1,1,0,46,40,801,55,1,316,12,316,858.498234,0,473.863876,141.594455,0,25.655924,5.499076,3573.78025,0,2839.461617,0,2426.391341,0,0.849083,0,0.158531,0.181192999401001,0,"Deciduous"
251922891489998,168987629010661,33,7,33007,2015,2015,5,1,45.197605,-71.229661,2680,0,0,2,0.75,0,46,40,121,24,3,12,12,371,2297.623414,0,1499.826226,119.259974,0,86.592208,3.084922,298.450638,0,1122.218432,0,832.801651,0,0.746703,0,0.504088,0.726079380161529,0,"Evergreen"
251922896489998,168987581010661,33,7,33007,2015,2015,5,1,44.29386,-71.58392,1920,15,30,1,1,0,46,40,801,62,1,531,0,531,606.260888,0,0,101.614104,0,0,5.543493,7082.375981,0,2551.712683,0,2219.213217,0,0.648934,0,0,0,NA,"Deciduous"
251922914489998,168987753010661,33,7,33007,2015,2015,5,1,44.932067,-71.265025,1860,38,264,1,1,0,46,40,902,84,2,12,12,375,628.104928,0,408.706542,167.877802,0,99.979772,7.000303,4073.745189,0,3157.575372,0,2879.298632,0,0.876762,0,0.465563,0.595550875749493,0,"Mixed"
251922849489998,168987479010661,33,7,33007,2015,2015,5,1,44.40137,-71.099594,1060,12,345,3,0.75,0,11,10,809,72,1,316,261,316,342.508036,12.036092,48.144368,138.839149,23.19823,74.183067,8.620985,8477.644377,3157.269072,3279.024253,687.998575,2936.154471,625.725226,0.652697,0.073395,0.25924,0.534309433141224,0.31271597330965,"Mixed"
171929063020004,144978321010661,33,7,33007,2015,2015,6,1,44.315932,-71.372201,2460,32,276,1,1,0,11,10,124,60,1,12,12,375,2328.23423,0,1668.331514,234.675442,0,178.306884,4.298895,7330.126477,0,3376.575238,0,3218.903088,0,1.323895,0,0.91241,0.759802058879258,0,"Evergreen"
251922903489998,168987649010661,33,7,33007,2015,2015,5,1,44.657446,-71.476236,1380,15,200,1,1,0,31,30,801,54,2,371,0,371,1146.32327,0,0,123.109968,0,0,4.437408,3087.194896,0,1890.034803,0,1687.822812,0,0.932663,0,0,0,NA,"Deciduous"
171929086020004,144979666010661,33,7,33007,2015,2015,6,1,44.760869,-71.599724,1080,17,310,1,1,0,46,40,121,20,3,12,12,375,2969.041636,0,2063.440206,114.916734,0,102.841576,2.663912,949.570008,0,924.63279,0,881.410468,0,0.704351,0,0.588038,0.894922544526892,0,"Evergreen"
251922835489998,168987723010661,33,7,33007,2015,2015,5,1,45.102736,-71.134977,2630,12,356,1,1,0,46,40,121,32,3,12,12,935,2240.71227,0,1940.851142,116.749177,0,113.187901,3.090795,0,0,445.948697,0,441.489223,0,0.71658,0,0.670925,0.969496350282623,0,"Evergreen"
251922894489998,168987575010661,33,7,33007,2015,2015,5,1,44.439938,-71.433257,3580,45,262,1,1,0,11,10,121,85,1,12,12,375,2708.5581,0,2690.503962,158.748765,0,148.520353,3.278102,4912.573798,0,2377.128561,0,2278.869932,0,0.849996,0,0.795248,0.93556855702153,0,"Evergreen"
171929010020004,144978301010661,33,7,33007,2015,2015,6,1,44.74424,-71.080923,1330,13,126,1,1,1,31,30,801,86,1,371,97,371,555.36779,0,60.18046,161.045946,0,48.484025,7.291567,14456.520318,0,4120.724878,0,3646.88329,0,0.839235,0,0.19643,0.30105709708458,0,"Mixed"
171929056020004,144978307010661,33,7,33007,2015,2015,6,1,44.717826,-71.316635,1520,7,286,1,1,0,46,40,801,51,1,371,12,371,1058.80131,0,186.03884,67.296952,0,18.349116,3.413711,1773.85882,0,773.193007,0,699.806553,0,0.488405,0,0.099941,0.272658945980198,0,"Mixed"
171928950020004,144978231010661,33,7,33007,2015,2015,6,1,44.512424,-71.048784,1590,4,0,2,0.98635,0,46,40,905,10,3,12,12,316,2453.051438,6.018046,1916.258372,58.01245,1.066431,37.718886,2.082301,0,0,102.39736,7.649231,99.845329,6.425353,0.455273,0.00553,0.277298,0.650186054889942,0.02827313086606,"Evergreen"
251922850489998,168987485010661,33,7,33007,2015,2015,5,1,44.375031,-71.344822,2260,16,161,1,1,0,32,30,801,58,2,318,0,318,1610.899784,0,0,112.00229,0,0,3.570389,1314.943737,0,1858.588454,0,1540.267299,0,0.884041,0,0,0,NA,"Deciduous"
251922915489998,168987755010661,33,7,33007,2015,2015,5,1,44.900897,-71.485752,1030,24,195,2,0.815271,0,46,40,127,68,1,241,241,746,360.562174,0,348.526082,144.662824,0,129.465285,8.576788,8800.004351,0,3121.137614,0,2879.041283,0,0.564924,0,0.507493,0.894945096606161,0,"Evergreen"
171928940020004,144980513010661,33,7,33007,2015,2015,6,1,45.003436,-71.414136,1850,15,115,1,1,0,46,40,802,25,3,762,94,762,797.797188,0,6.018046,47.829728,0,7.189626,3.315423,0,0,349.20868,0,287.523299,0,0.366279,0,0.027321,0.150317099858899,0,"Deciduous"
251922913489998,168987749010661,33,7,33007,2015,2015,5,1,44.851487,-71.117065,1780,7,110,1,1,0,46,40,801,3,3,12,12,371,204.092978,0,123.10965,18.325508,0,13.508703,4.057423,0,0,238.843379,0,235.021487,0,0.115064,0,0.068486,0.73715298915588,0,"Evergreen"
171928954020004,144978239010661,33,7,33007,2015,2015,6,1,44.387272,-71.154186,740,-9999,-9999,3,0.405318,-9999,-9999,-9999,-9999,-9999,-9999,833,261,833,210.111024,0,149.930564,46.687741,0,8.373702,6.382831,1224.251615,0,937.662401,0,771.064033,0,0.281899,0,0.060054,0.179355475776821,0,"Deciduous"
251922893489998,168987565010661,33,7,33007,2015,2015,5,1,44.736393,-71.250418,2170,13,245,1,1,0,46,40,801,20,3,12,12,318,623.79444,0,455.809738,23.029737,0,14.562941,2.601717,0,0,210.822015,0,194.055715,0,0.160763,0,0.096693,0.632353769389551,0,"Mixed"
