"V1","V2","V3","V4","V5","V6"
0,0,0,0,0,0
0,0,0,0,0,0
1,0.29348988829349,0.562387530687163,0,0,0
0,0,0.0657719781973159,0.0215107860430216,0,0
0,0,0,0.939000041878,0,0.0499717710499718
0,0.70651011170651,0.371840491115521,0.0394891720789783,1,0.950028228950028
0,0,0,0,0,0
0,0,0,0,0,0
1,0.782200243564401,0.39527979379056,0,0.143804308143804,0
0,0,0,0.109399645218799,0.232881433232881,0.00754015901508032
0,0,0,0.685893323371787,0.0307003230307003,0.570675612141351
0,0.2177997564356,0.60472020620944,0.204707031409414,0.592613935592614,0.421784228843568
0,0,0,0,0,0
0,0,0,0,0,0
1,1,0.160458752802294,0,0.489755367959021,0.495638118991276
0,0,0,0.917463582834927,0.254564098018256,0
0,0,0.302667595513338,0.0629900931259802,0.255680534022722,0.211908965423818
0,0,0.536873651684368,0.0195463240390926,0,0.292452915584906
0,0,0,0,0.298090671894272,0
0,0,0,0,0,0
1,1,0.907428338722285,0,0.151804270455413,0.777943723777944
0,0,0,0.351702975055109,0,0
0,0,0.0268232660804698,0.428347586285043,0.172712108518136,0
0,0,0.0657483951972452,0.219949438659848,0.377392949132179,0.222056276222056
0,0,0,0,0.339752822679506,0
0,0,0,0,0,0
1,1,1,0,0.256210681512421,0
0,0,0,0.28612522057225,0,0
0,0,0,0.48766992297534,0,0.103803976
0,0,0,0.22620485645241,0.404036495808073,0.896196024
0,0.202199211202199,0,0,0.0659371751318743,0
0,0,0,0,0.677998215355996,0
1,0.168052595168053,1,0,0.256064609512129,0
0,0,0,0.543860651631582,0,0
0,0.629748193629748,0,0.256590539769772,0,0.39941478479883
0,0,0,0.199548808598646,0,0.60058521520117
0,0.22161981644324,0,0,0.0659369321318739,0
0,0.27394477954789,0,0,0.851615320703231,0
1,0,1,0.133871781401615,0.0824477471648955,0
0,0,0,0,0,0
0,0.393575703787151,0,0.293924716881774,0,0.130382948260766
0,0.110859700221719,0,0.57220350171661,0,0.869617051739234
0,0,0,0,0.0659371920659372,0
0,0.0744571020744571,0,0,0.045601965045602,0
1,0,1,0.642087770926263,0.690984067690984,0.74382381
0,0,0,0,0,0
0,0.517563061517563,0,0.00654872401964617,0,0
0,0.40797983640798,0,0.351363505054091,0.197476775197477,0.25617619
0,0,0,0,0.0659371750659372,0
0,0,0,0,0,0
0.504522668522613,0.0399762240399762,1,0.184356504184356,0.0449056390449056,0.618885436
0,0,0,0,0,0
0.041742792208714,0,0,0.21478037721478,0,0
0.453734539268673,0.960023775960024,0,0.600863118600863,0.889157185889157,0.381114564
0,0,0,0,0.00395848700395849,0
0,0,0,0,0,0
0.988173551976347,0.629203590258407,1,0.160782402160782,0.129435599129436,0.112818197225636
0,0,0,0,0,0
0,0,0,0,0,0.468026860936054
0.0118264480236529,0.370796409741593,0,0.839217597839218,0.866605913866606,0.41915494183831
0,0,0,0,0,0
0,0,0,0,0,0
0.931771584,1,1,0.359508954359509,0.427957953427958,0.202003931606012
0,0,0,0,0,0
0,0,0,0,0,0.235227056705681
0.068228416,0,0,0.640491045640491,0.572042046572042,0.562769011688307
0,0,0,0,0,0
0,0,0,0,0,0
0,1,1,0.329505897329506,0.948559369,0.0667463340667463
0,0,0,0.0417072630417073,0,0
0.129044229129044,0,0,0,0,0
0.870955770870956,0,0,0.628786839628787,0.051440631,0.933253665933254
0,0,0,0,0,0
0,0,0,0,0,0
0,0.507682795015366,1,0.497987820497988,0.919711734,0.277600810277601
0,0,0,0,0,0
0.435816317435816,0,0,0,0,0
0.564183682564184,0.492317204984634,0,0.502012179502012,0.080288266,0.722399189722399
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0.699904928,0.438635660877271,0.620018729620019
0,0,0,0,0,0
0,0.177940772177941,0,0,0.168418041336836,0
1,0.822059227822059,0,0.300095072,0.392946297785893,0.379981270379981
0,0,0,0,0,0
0,0,0,0,0,0
0.85413998256242,0.315657239946972,1,0.832871674832872,0,0
0,0,0,0,0,0
0,0.157385416472156,0,0,0.580339464160679,0.631343690262687
0.14586001743758,0.526957343580872,0,0.167128325167128,0.419660535839321,0.368656309737313
0,0,0,0,0.103018683206037,0
0,0,0,0,0,0
0.919644825919645,0,0.452975724452976,0.449614602899229,0.0336652900673306,0
0,0,0,0,0.018314484036629,0
0,0.179728414,0,0.0354855700709711,0.382692357765385,0.222197556444395
0.0803551740803552,0.820271586,0.547024275547024,0.5148998270298,0.462309184924618,0.777802443555605
0,0,0,0,0.0147374860442125,0
0,0,0,0,0,0
0.678396812678397,0,0.244852914244853,0,0.488119736464359,0.084797040084797
0,0,0.157444067157444,0,0.470077803410233,0
0,0.469075352,0,0.11233969511234,0,0
0.321603187321603,0.530924648,0.597703018597703,0.88766030488766,0.0270649740811949,0.915202959915203
0,0,0,0,0,0
0,0,0,0,0,0
0.335318973005957,0.075874127,0.867153403867153,0,0.868308481,0.562169461562169
0,0,0,0,0.120640225,0.119146259119146
0,0,0,0.586772568586773,0.011051294,0
0.664681026994043,0.924125873,0.132846596132847,0.413227431413227,0,0.318684279318684
0,0,0,0,0.273519728820559,0
0,0,0,0,0,0
0.503742461007485,0,1,0,0.177793775533381,0.983564137
0,0,0,0,0.500859437502578,0
0,7.2354000072354e-05,0,0.497354654492064,0.0478270581434812,0
0.496257538992515,0.999927645999928,0,0.502645345507936,0,0.016435863
0,0,0,0,0.866187641732375,0
0.0221809070221809,0,0,0,0,0
0.977819092977819,0.437375811437376,1,0,0.0815340891630682,0.668001376668001
0,0,0,0,0.0522782691045565,0
0,0.00124636300124636,0,0.713914718427829,0,0
0,0.561377825561378,0,0.286085281572171,0,0.331998623331999
0,0,0,0,0.20717953020718,0
0.119618476239237,0,0,0,0,0
0.880381523760763,0.349642726699285,1,0,0,0.00559618700559619
0,0,0,0,0.792820469792821,0
0,0.650357273300715,0,0.017489281,0,0.506004899506005
0,0,0,0.982510719,0,0.488398913488399
0.214167309428335,0,0,0.487073067948292,0,0
0,0,0,0,0.681513416681513,0
0.785832690571665,0.00263717600263718,0.973714341921143,0,0,0
0,0,0,0,0.318486583318487,0.024747031024747
0,0.997362823997363,0,0.115325157461301,0,0.633362448633362
0,0,0.026285658078857,0.397601774590407,0,0.341890520341891
0.0331917450331917,0,0,0.0682631842047896,0,0
0,0,0,0,1,0
0.823256576823257,0,0.539911260079822,0.367039356101118,0,0
0.0354497730354498,0,0,0,0,0
0.108101905108102,1,0.0524816151049632,0.0279677190839032,0,0.481269412962539
0,0,0.407607124815214,0.536729740610189,0,0.518730587037461
0,0,0,0,0,0
0,0,0,0,1,0
0.662885910325772,0.592498790592499,0.437462056749848,0.942896546942897,0,0.0291824360291824
0,0,0,0,0,0
0.123508240247016,0.407501209407501,0.269433320077733,0,0,0.473708629473709
0.213605849427212,0,0.293104623172419,0.0571034530571035,0,0.497108934497109
0,0,0,0,0,0
0,0,0,0,1,0
0.956823593956824,1,1,0.835548744835549,0,0.844174741688349
0,0,0,0,0,0
0,0,0,0,0,0
0.0431764060431764,0,0,0.164451255164451,0,0.155825258311651
0,0,0,0,0,0
0,0,0,0,1,0
0.747986653747987,1,1,0.461462715461463,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0.252013346252013,0,0,0.538537284538537,0,0
0,0,0,0,0,0
0,0.209559652419119,0,0,1,0
0.130105427130105,0.790440347580881,1,0.59415983,0,0.9437998109438
0,0,0,0,0,0
0.218202244218202,0,0,0,0,0
0.651692328651692,0,0,0.40584017,0,0.0562001890562002
0,0,0,0,0,0.0426595402132977
0.194633377,0.991072396991072,0,0,0.993082243993082,0.0150805790754029
0.132766462,0.0089276030089276,0.732761431732761,0.749534623749535,0,0.231843515159218
0,0,0,0,0.00691775600691776,0.316661822583309
0,0,0.250277293250277,0,0,0
0.672600161,0,0.0169612750169613,0.250465376250465,0,0.393754542968773
0,0,0,0.0102126070204252,0,0.628155685884467
0.482837342482837,1,0,0,0.81942018981942,0.0203824300611473
0.155863420155863,0,0.177938270711753,0.0783069471566139,0,0
0,0,0,0,0.18057981018058,0.16813670650441
0.361299237361299,0,0.562013861248055,0,0,0.0109958020329874
0,0,0.260047868040191,0.911480445822961,0,0.172329375516988
0,0,0,0.332993172665986,0,0.0525967321577902
0,1,0,0.0402002680804005,0.263463241,0.0920490792761472
0.399118106399118,0,1,0.0774866511549733,0,0
0,0,0,0,0.736536759,0.512183680536551
0.296470530296471,0,0,0,0,0.343170508029511
0.304411363304411,0,0,0.54931990809864,0,0
0,0,0,0.372480270744961,0.115338932115339,0
0,1,0,0.437767552875535,0.0165476400165476,0
0.710426663,0,1,0.154266874308534,0,0
0,0,0,0.0354853020709706,0.868113427868113,0.987310747987311
0,0,0,0,0,0
0.289573337,0,0,0,0,0.0126892520126893
0,0,0,0.0964653420964653,0.457575286915151,0
0,0.160968647,0,0.903534657903535,0,0
1,0.839031353,0.990502116990502,0,0.428336582856673,0
0,0,0,0,0.0691827501383655,0.204116060204116
0,0,0,0,0,0.0210764110210764
0,0,0.00949788300949788,0,0.0449053800898108,0.774807528774808
0,0,0,0,0,0
0,0,0,1,0,0
1,1,0.588927077766781,0,1,0
0,0,0,0,0,0.0192755790192756
0,0,0,0,0,0.270976621270977
0,0,0.411072922233219,0,0,0.709747799709748
0,0,0,0,0.467920930935842,0
0,0,0,0.54708199,0,0
1,0.998892381,0.0759674680759675,0,0.532079069064158,0
0,0,0,0,0,0.767868044767868
0,0,0.114522257114522,0,0,0.14112019114112
0,0.001107619,0.80951027480951,0.45291801,0,0.0910117640910118
0,0,0,0,0.988615454954462,0
0,0,0,0.00568202500568203,0,0.133676502267353
0.832608449665217,0.444335206444335,0.584069368584069,0.0501937360501937,0.00564572202258289,0
0,0,0,0,0,0.546260417092521
0.131803033263606,0,0,0,0,0.222711875445424
0.035588517071177,0.555664793555665,0.415930631415931,0.944124238944124,0.00573882302295529,0.0973512051947024
0,0,0,0,0.161544586969268,0.0844357872533074
0,0,0,0,0,0.454193820362581
0,0.920183204920183,0.909984341819969,0.67534513635069,0.0366289682197738,0
0,0,0,0,0.188285119129711,0.442015197326046
0.480216118960432,0,0,0.0223393660446787,0,0
0.519783881039568,0.0798167950798168,0.0900156581800313,0.302315497604631,0.613541325681248,0.0193551950580656
0,0,0,0,0,0.102726439102726
0,0,0,0,0,0.284513454284513
0,1,0.234965386469931,0,0,0
0,0,0,0,0.141380526282761,0.353505352353505
1,0,0,0.173817393173817,0,0
0,0,0.765034613530069,0.826182606826183,0.858619473717239,0.259254754259255
0,0,0,0,0,0
0,0,0.202685775202686,0,0,0
0,1,0.772051116772051,0,0.188922873,0
0,0,0,0,0,0.621307882621308
1,0,0,0.255184491765554,0,0
0,0,0.0252631080252631,0.744815508234447,0.811077127,0.378692117378692
0,0,0,0.0921564441843129,0,0
0,0,0.010682004010682,0,0,0
0.776843625,1,0.989317995989318,0,0.243578997487158,0
0,0,0,0.0354855610709711,0.146565446293131,0.184210499
0.223156375,0,0,0.111220665222441,0,0
0,0,0,0.761137329522275,0.609855556219711,0.815789501
0,0,0,0.119752781119753,0,0
0,0,0,0,0,0
1,1,0.992122964984246,0,0,0
0,0,0,0.370576493370576,0.394062476,0.0069104960069105
0,0,0.00787703501575407,0,0,0
0,0,0,0.509670725509671,0.605937524,0.993089503993089
0,0,0,0,0,0
0,0,0,0,0,0
1,1,0.415328715245986,0,0,0
0,0,0,0.14927394,0,0.276644642553289
0,0,0.219431029658293,0,0,0.2339000404678
0,0,0.365240255095721,0.85072606,1,0.489455316978911
0,0,0,0,0,0
0,0,0,0,0,0
1,1,0.0308637041543185,0,0.589346574589347,0.267684435267684
0,0,0,0.13354994640065,0,0.432316706432317
0,0,0.761494112807471,0.738119740214359,0,0.00570796000570796
0,0,0.207642183038211,0.128330313384991,0.410653425410653,0.294290898294291
0,0,0,0,0.145004509290009,0
0,0,0,0,0,0
0.711862415711862,1,0.0892511391785023,0,0.818366512636733,0.68040968768041
0,0,0.0562349551124699,0.257912955515826,0,0
0,0,0.132785427265571,0.207753698415507,0,0
0.288137584288138,0,0.721728478443457,0.534333346068667,0.036628978073258,0.31959031231959
0,0,0,0,0.116151917232304,0
0,0,0,0,0,0
0.191968502,1,0,0,0.272212091544424,0.0170533390170533
0,0,0.466953871466954,0.0908836291817673,0,0
0.041742803,0,0.307352220307352,0.305737600611475,0,0
0.766288695,0,0.225693908225694,0.603378770206758,0.611635991223272,0.982946660982947
0,0,0,0,0,0
0,0,0,0,0,0
0.462542964925086,1,0,0.397015520588062,0.691148226,0
0,0,0,0.105110245420441,0,0
0,0,0.822618048645236,0,0,0
0.537457035074914,0,0.177381951354764,0.497874233991497,0.308851774,1
0,0,0,0,0,0
0,0,0,0,0,0
0.058408959058409,1,0,0.64580672493742,0.801848227603696,0
0,0,0,0.283222410849667,0,0
0.0417428030417428,0,0.4546001969092,0.0709708642129126,0,0
0.899848237899848,0,0.5453998030908,0,0.198151772396304,1
0,0,0,0,0,0
0,0,0,0,0,0
0.814104131814104,1,0,0.318445172955336,0.0535925901071852,0
0,0,0,0,0,0.138031476276063
0,0,0.793601586380805,0.213482200640447,0,0
0.185895868185896,0,0.206398413619195,0.468072626404218,0.946407409892815,0.861968523723937
0,0,0,0,0,0
0,0,0,0,0,0
1,1,0.043436000086872,0,0.590433447,0
0,0,0,0,0,0.377858096377858
0,0,0.0938118021876236,0.228836268228836,0,0
0,0,0.862752197725504,0.771163731771164,0.409566553,0.622141903622142
0,0,0,0,0,0
0.304850315609701,0,0,0,0,0
0.673741065347482,0.997857374997857,0.787646219787646,0,0.027945661,0
0,0,0,0,0,0.762452292762452
0.0214086190428172,0.00214262500214263,0.00941126300941126,0.734898350469797,0,0
0,0,0.202942517202943,0.265101649530203,0.972054339,0.237547707237548
0,0,0,0,0,0
0,0,0,0.0476893520476893,0,0
0.526952278526952,0.907056733907057,0.322791459322791,0,0.136988468136988,0
0,0,0.239679317239679,0,0,0.625100654625101
0.473047721473048,0.0929432660929433,0.00757568800757569,0.459654493459654,0,0
0,0,0.429953535429954,0.492656154492656,0.863011531863012,0.374899345374899
0,0,0,0.140366269140366,0,0
0,0,0,0.442337809442338,0,0
0.16590997033182,1,0,0,1,0
0,0,0,0,0,0.369209116738418
0.388630605777261,0,0.17123956017124,0.417295921417296,0,0
0.445459423890919,0,0.82876043982876,0,0,0.630790883261582
0,0,0,0.307428623922286,0,0.0440967740440968
0,0,0,0.612180392836541,0,0
0.989321627,1,0.158641676158642,0.080390983241173,0.219331501219332,0.504407525504407
0,0,0,0,0,0
0,0,0.459649425459649,0,0,0
0.010678373,0,0.381708898381709,0,0.780668498780669,0.451495700451496
0,0,0,0.158844653317689,0,0.361466673722933
0,0,0,0.102543321205087,0,0
1,1,0.827771336138857,0,0.752461800752462,0.435947653871895
0,0,0,0.276658647553317,0,0
0,0,0.0356678741783394,0,0,0
0,0,0.136560789682804,0.461953377923907,0.247538199247538,0.202585672405171
0,0,0,0.328571079985713,0,0.306531504613063
0,0,0,0.649016939947051,0,0.495166516990333
1,1,1,0,0.902430435,0.0672354221344708
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0.0224119800672359,0.097569565,0.131066556262133
0,0,0,0.0952474550952475,0,0
0,0,0,0.865592986865593,0,0.270199394270199
1,1,1,0,0.625591315625591,0.543787777543788
0,0,0,0,0,0.00754041900754042
0,0,0,0,0,0
0,0,0,0.0391595580391596,0.374408684374409,0.178472409178472
0,0,0,0,0,0
0,0,0,0.243524537487049,0,0
1,1,1,0,0.012319963,0.282605526847817
0,0,0,0.497113343994227,0.802628515,0.14979675844939
0,0,0,0,0,0
0,0,0,0.259362118518724,0.185051522,0.567597714702793
0,0,0,0.211909280211909,0.414561861414562,0
0,0,0,0.278771261278771,0.377559181377559,0
1,1,1,0,0,0.109739114
0,0,0,0.509319458509319,0.19070995019071,0
0,0,0,0,0.017169007017169,0
0,0,0,0,0,0.890260886
0,0,0,0,0.916372818916373,0
0,0,0,0.432397765864796,0,0
1,1,0.845297362845297,0,0,0
0,0,0,0.130481462260963,0,0
0,0,0,0,0.0836271810836272,0
0,0,0.154702637154703,0.437120771874242,0,1
0,0,0.211909225635728,0,0.515068136030136,0.222174533222175
0,0,0,0.0377065140377065,0.197936316395873,0
1,0.376235957376236,0.785349346356048,0,0.129069159258138,0
0,0,0,0.412095846412096,0,0
0,0.623764042623764,0,0,0.0558905581117811,0
0,0,0.00274142800822428,0.550197639550198,0.102035830204072,0.777825466777825
0,0,0.0524813280524813,0,0,0.0421803010843606
0.0866484541732969,0,0,0,0,0
0.810600469621201,0.677801037677801,0.947518671947519,0,0.402303256804607,0.0280019440560039
0,0,0,0.96114516192229,0,0.0494940620989881
0,0.138826374138826,0,0,0.0632198641264397,0
0.102751076205502,0.183372588183373,0,0.0388548380777097,0.534476879068954,0.880323692760647
0,0,0,0,0,0
0,0,0.00549816000549816,0,0,0
0.890874500890874,0.411572920823146,0.994501839994502,0,0.83253912,0.752178607
0,0,0,0.422604464422605,0,0
0,0.545953482091907,0,0,0,0
0.109125499109126,0.0424735970849472,0,0.577395535577396,0.16746088,0.247821393
0,0,0.0818974180818974,0,0.305316701305317,0
0,0,0.24765982724766,0,0,0
1,0.83131510232526,0.670442754670443,0,0.601772449601772,0.290028728290029
0,0,0,0.927134435927134,0,0
0,0.16868489767474,0,0,0,0
0,0,0,0.0728655640728656,0.0929108490929108,0.709971271709971
0,0,0.352555316705111,0,0.231916388231916,0
0,0,0.188871216377742,0,0.588083720588084,0
1,0.916608035749824,0.458573466917147,0.024518039024518,0.17999989118,0.519473975519474
0,0,0,0.388060688388061,0,0.0170979490170979
0,0.0833919642501759,0,0.0803912220803912,0,0
0,0,0,0.50703005050703,0,0.463428075463428
0,0,0,0,0,0
0.607681811215364,0,0,0,1,0
0.392318188784636,0.362249345086748,0.779394126779394,0.633051860899156,0,0.0590484641180969
0,0,0.220605873220606,0.0834137482502412,0,0.191859272383719
0,0.46303985238912,0,0,0,0.440555920881112
0,0.174710802524132,0,0.283534390850603,0,0.308536342617073
0,0,0,0,0,0
0.577125158577125,0,0,0,1,0
0.422874841422875,0.584403652168807,0.966849489933699,0.398953531398954,0,0
0,0,0.033150510066301,0,0,0
0,0.0727216521454433,0,0,0,0.812365243624731
0,0.342874695685749,0,0.601046468601046,0,0.18763475637527
0,0,0,0,0,0
0,0,0,0,1,0
0.794384052177536,0.653311525653312,1,0,0,0
0,0,0,0,0,0
0,0.0724835820724836,0,0,0,0.380793087380793
0.205615947822464,0.274204892274205,0,1,0,0.619206912619207
0,0,0,0,0,0
0,0,0,0,1,0
1,0.285823539285824,1,0.286078465572157,0,0
0,0,0,0.0964935591929871,0,0
0,0.00470926100470926,0,0,0,0.802668763605338
0,0.709467199709467,0,0.617427975234856,0,0.197331236394662
0,0,0,0,0,0.0831834810831835
0,0,0,0.011925514023851,0.560957298121915,0.0470612420470612
1,1,1,0,0,0
0,0,0,0.487721529975443,0,0.301720583301721
0,0,0,0,0,0
0,0,0,0.500352956000706,0.439042701878085,0.568034693568035
0,0,0.500355937500356,0,0,0.562690953250764
0,0,0,0.0716638062149914,0,0.00538430902153724
1,1,0.409773136409773,0,0,0.000344137001376548
0,0,0,0.363317971089954,0.575092751575093,0.301720505206882
0,0,0.0898709260898709,0.417802921253409,0.0119714170119714,0
0,0,0,0.147215301441646,0.412935831412936,0.12986009551944
0,0,0.431500060863,0,0,0.104410587208821
0,0,0,0.481795209481795,0,0
0.908688469726065,1,0,0,0,0.618837521237675
0,0,0.0568436141136872,0.411686097411686,0.356803053713606,0
0.0558614981675845,0,0.234951963469904,0.0415011030415011,0.643196946286394,0
0.0354500321063501,0,0.276704361553409,0.0650175900650176,0,0.276751891553504
0,0,0,0,0,0
0,0,0,0.00979585601959171,0,0
0.984961692969923,0.500764649001529,0.0205219470820878,0,0,0.170931730341863
0,0.316976135633952,0.252701880010808,0.0656174321312349,0.162925328325851,0
0.0150383070300766,0,0.154536362618145,0.322784022645568,0.0407915620815831,0.0803458171606916
0,0.182259215364518,0.572239810288959,0.601802689203605,0.796283109592566,0.748722452497445
0,0,0.249238657996955,0,0,0
0,0,0,0,0,0
0.805807391417422,1,0.188328428753314,0,0,0
0,0,0.260173770040695,0.0354855700709711,0.24408022848816,0.269432801808298
0,0,0.0725382832901531,0.63851024627702,0,0.51736337355209
0.194192608582578,0,0.229720859918883,0.326004183652008,0.75591977151184,0.213203824639611
0,0,0,0,0,0
0,0,0,0,0,0
0.914546064829092,1,0,0.0709713821419428,0,0
0,0,0,0.365046178730092,0.391714198391714,0.0973512301947025
0,0,1,0.184864234369728,0,0.469377857938756
0.0854539351709079,0,0,0.379118204758236,0.608285801608286,0.433270911866542
0,0,0,0.151362364302725,0,0
0,0,0,0,0,0
1,0.973059001973059,0,0,0,0.348943560348944
0,0,0.0761920712285762,0.667248960334498,0.0617987250617987,0
0,0,0.393784728181354,0.176423450352847,0,0
0,0.026940998026941,0.53002320059007,0.00496522500993045,0.938201274938201,0.651056439651057
0,0,0,0.760405424520811,0,0
0,0,0,0.154819297309639,0.403293395806587,0.479682802479683
0.822736869645474,0.372907231745814,0,0,0,0.238926468238926
0,0,0.0964040890964041,0.0847752781695505,0,0
0,0,0.0535495280535495,0,0.480535495961071,0
0.177263130354526,0.627092768254186,0.850046382850046,0,0.116171108232342,0.281390729281391
0,0,0,0.367492224367492,0,0.264354834264355
0,0,0,0.124862455124862,0.984813348984813,0.373857694373858
0.492155895968624,0.002216794,0,0,0,0
0,0,0,0.036832028036832,0,0
0,0.136035118,0.020490568,0,0.0151866510151867,0
0.507844104031376,0.861748088,0.979509432,0.470813292470813,0,0.361787471361788
0,0,0,0.123538582247077,0,0
0,0,0,0.375512510751025,0.555297316110595,0
0.938019480876039,0.71894010871894,0.348187689348188,0,0.36320490172641,0.182783897182784
0,0,0,0.0341391040682782,0,0
0,0,0,0,0.0183147430366295,0
0.061980519123961,0.28105989128106,0.651812310651812,0.46680980293362,0.0631830391263661,0.817216102817216
0,0,0,0,0,0
0,0,0,0.722471025722471,0,0
0.986131811972264,1,0.308014560308015,0,0.666496024666496,0.00601501100601501
0,0,0,0.194114448194114,0,0
0,0,0,0,0.183792239183792,0
0.0138681880277364,0,0.691985439691985,0.0834145260834145,0.149711736149712,0.993984988993985
0,0,0,0,0,0
0.008258000008258,0,0,0.756118878512238,0,0
0.991741999991742,1,0.304881616304882,0,0.0603713311207427,0.047080693
0,0,0,0.202174107404348,0,0
0,0,0.518671852518672,0,0.900050544800101,0
0,0,0.176446531176447,0.041707014083414,0.0395781240791563,0.952919307
0,0,0,0,0.556051606668155,0
0.966209183,0,0,0.856798905856799,0,0
0.033790817,1,0.366613174366613,0,0,0.340093848340094
0,0,0,0.0752833620752834,0,0
0,0,0,0,0.29180335687541,0
0,0,0.633386825633387,0.0679177320679177,0.152145036456435,0.659906151659906
0,0,0,0.124952736124953,0.0391120990391121,0
1,0,0,0.403512898403513,0,0
0,0.638053722638054,0.705550984705551,0,0.178859077178859,0.554954993554955
0,0,0.151542303151542,0,0,0
0,0,0.00367295900367296,0,0,0
0,0.361946277361946,0.139233753139234,0.471534365471534,0.782028823782029,0.445045006445045
0,0,0,0.69648982569649,0.333398254000195,0
0.350241363350241,0,0,0,0,0
0,0.938127898876256,0,0,0.190422557571268,0.181845105181845
0,0,0.472092712944185,0,0.269678650809036,0
0.383488095383488,0,0.513719335027439,0,0,0
0.266270541266271,0.0618721011237442,0.0141879520283759,0.30351017430351,0.206500537619502,0.818154894818155
0,0,0,0.022996002022996,0.0328963790657928,0
0,0,0,0,0,0.0518135411554406
0,0.998587921998588,0.147120644294241,0,0,0.228535439685606
0,0,0,0,0.575296997150594,0
0.758934019758934,0.00141207800141208,0.277727884555456,0.0866126660866127,0,0
0.241065980241066,0,0.575151471150303,0.890391331890391,0.391806623783613,0.719651019158953
0,0,0,0,0,0
0,0,0,0,0,0.187794296375589
0,0.997456184997456,0.512910210538731,0,0.058889492,0.500536953001074
0,0,0,0,0.105090509,0
1,0.00254381500254382,0.115289658345869,0,0,0
0,0,0.3718001311154,1,0.836019999,0.311668750623337
0,0,0,0,0,0
0,0,0,0.0866129250866129,0,0
0,1,0.0609903790609904,0.717516101717516,0.0226451220226451,0.0937684672813054
0,0,0,0,0.21853995521854,0
1,0,0.521221374521221,0,0,0.0247470250742411
0,0,0.417788246417788,0.195870973195871,0.758814922758815,0.881484507644454
0,0,0,0.116594113116594,0,0
0,0,0,0,0,0
0.00282934200282934,0.193866005387732,0.0193401530386803,0.883405886883406,0.0190183180380366,0.272900885545802
0,0,0,0,0.227527665455055,0
0.848371079848371,0.500457856000916,0.793869792587739,0,0,0.12518506725037
0.1487995781488,0.305676138611352,0.18679005437358,0,0.753454016506908,0.601914047203828
0,0,0,0.307223849307224,0,0
0,0,0,0,0,0
0.463557344463557,0,0.0634447410634447,0.492104940492105,0.569734002569734,0.104891653314675
0,0,0,0,0,0.174859187524578
0,0.587419457,0.517178736517179,0,0,0.556342465669027
0.536442655536443,0.412580543,0.419376522419377,0.200671210200671,0.430265997430266,0.16390669349172
0,0.044905651134717,0.105806791211614,0,0,0
0,0.0356883701070651,0,0,0,0.399854461399854
0.895918822,0.0565822041697466,0.198696375397393,0,1,0
0,0.491487333474462,0,0.307012830307013,0,0.0504188510504189
0,0.0203474150610422,0.148722296297445,0,0,0
0.104081178,0.350989026052967,0.546774537093549,0.692987169692987,0,0.549726687549727
0,0,0.951016061951016,0,0,0
0,0.0959336551918673,0,0,0,0.0932381292797144
1,0.506366022012732,0.0489839380489839,0.506526681506527,1,0.429810901289433
0,0.397700322795401,0,0.0586278380586278,0,0.0373654791120964
0,0,0,0.0581773730581774,0,0
0,0,0,0.376668107376668,0,0.439585490318756
0,0,0.240083681480167,0,0,0
0,0,0,0,0,0
1,0,0.377395800754792,0.795602407795602,0.794818903589638,0.0362962510362963
0,0.61694022661694,0,0,0,0
0,0,0,0,0,0
0,0.38305977338306,0.382520517765041,0.204397592204398,0.205181096410362,0.963703748963704
0,0,0.094203397471017,0,0,0
0,0,0,0,0,0
1,0,0.0611490913057455,0.200250880200251,0.606506764213014,0.82452498264905
0,0.334007690334008,0.660964500304823,0,0,0
0,0.330110666330111,0.165042797825214,0.46496956246497,0,0
0,0.335881643335882,0.0186402130932011,0.33477955733478,0.393493235786986,0.17547501735095
0,0,0.436017301872035,0,0,0
0,0.261227706522455,0,0,0,0
1,0.0144555820289112,0,0.333977866333978,0.312839306312839,0.910561102821122
0,0.0376027710752055,0,0,0,0
0,0.354935751709872,0.561519277123039,0.0227693380227693,0,0
0,0.331778188663556,0.00246342100492684,0.643252795643253,0.687160693687161,0.0894388971788778
0,0,0.773158160092633,0,0,0
0,0,0,0,0,0
0.3884003163884,0.117166465117166,0.0027878500111514,0.256731425256731,1,0.755267481265802
0,0.358341688358342,0.149868633599475,0,0,0
0.6115996836116,0.232437452232437,0.0741853562967414,0,0,0
0,0.292054394292054,0,0.743268574743269,0,0.244732518734198
0,0,0.458238406,0,0,0
0,0,0,0,0,0
0.278336875278337,0.155087410465262,0.541761594,0.18932997856799,1,0.117285468351856
0,0.181911966545736,0,0,0,0
0.188001196188001,0.00223520600670562,0,0,0,0.0272288590816866
0.533661928533662,0.660765416982296,0,0.81067002143201,0,0.855485672566457
0,0,0,0.0853292170853292,0,0
0,0,0,0,0,0
0.581885877581886,0.343458458686917,1,0,0.261977060261977,0
0,0.636531780273064,0,0,0,0
0,0,0,0,0.0366292470366292,0.531748555063497
0.418114122418114,0.0200097610400195,0,0.914670782914671,0.701393692701394,0.468251444936503
0,0,0,0.370776018370776,0,0
0,0,0,0,0,0
0.734649319469299,0.992303718992304,1,0.230925011230925,0.864366332593099,0
0,0,0,0,0,0
0,0,0,0,0,1
